max_strain,LN,EQ_MKZ,EQ_HH,NL_MKZ,NL_HH
0.00137588,1.447363541,1.382685458,1.382684447,1.407354218,1.41095159
0.00261112,2.724822189,2.672164577,2.672164491,2.325097647,2.32724003
0.00366078,2.381336136,2.048987556,2.04895765,1.812130121,1.815299596
0.261082,1.993830023,-1.551090605,-0.41772514,-1.06336225,0.632887269
0.00545047,1.648930431,0.693890856,0.693889841,0.720792778,0.713940431
0.00135756,3.033168797,2.296661084,2.296687262,1.345377371,1.347988155
0.0229163,2.986385704,2.598724235,2.598722646,2.862265231,2.860111554
0.00212852,2.472782049,2.299451778,2.299454848,1.621342431,1.627230112
0.00707677,1.961892964,1.658916966,1.65891158,1.495063643,1.496544831
0.0042726,2.4515496,2.139438666,2.139434898,2.292538231,2.294261219
0.00360022,2.258147054,2.030429509,2.030434545,1.738661276,1.740019639
0.00404071,1.740122254,1.729921731,1.729922801,1.463755898,1.467935271
0.0029765,2.999968294,2.332053454,2.332039864,1.691838842,1.694800604
0.00412678,2.622779995,2.266728587,2.266734373,2.15085271,2.151984499
0.00642608,2.270581775,0.966938981,0.966941328,0.683957401,0.682629815
0.00185305,1.923547075,1.925438638,1.925449669,1.632342284,1.630767674
0.00385251,1.247616802,1.280169168,1.280169434,1.502237985,1.49897698
0.00492725,2.593012208,2.600315065,2.600316072,2.563267035,2.556598126
0.00407387,2.416001919,2.12994927,2.129951577,2.110394449,2.116344449
0.00435521,2.772050213,2.455968318,2.455963985,1.791846756,1.797347845
0.00340446,2.28634098,2.024463811,2.024463185,1.769685488,1.771075584
0.00250086,0.195002634,-0.096205476,-0.096197776,-0.0740915,-0.065756685
0.00613178,1.613601246,1.457475952,1.457480672,1.73839998,1.739038257
0.00331581,3.157749158,3.600157628,3.600162389,2.906858771,2.910358139
0.00469689,2.387939374,2.089578993,2.089583349,1.836573495,1.841972828
0.00459153,2.45180797,2.197308689,2.197305786,2.602084614,2.599459427
0.0037164,2.618525077,2.234565733,2.234567492,1.690131158,1.690063954
0.00116105,2.191000446,2.137731595,2.137733462,1.723750048,1.728219178
0.00413664,1.902429207,1.19756777,1.197565405,1.246231835,1.247648776
0.00315965,2.587234684,1.327325997,1.327306003,1.112517948,1.116385026
0.00217983,2.52612727,2.369505266,2.3695079,2.141530425,2.147330095
0.00296279,2.74464931,1.860548535,1.860543683,1.286564328,1.28951046
0.0028288,1.762590354,1.825312771,1.825307114,2.241084937,2.243103894
0.00155485,2.263800974,2.09713439,2.097127232,1.807197817,1.810763128
0.00178096,1.78315026,1.506405535,1.506410057,1.095329033,1.101868103
0.00227988,2.92668603,2.612358174,2.612356106,1.949815144,1.960651236
0.000624998,1.498729346,1.431752958,1.431752804,0.967893362,0.977224706
0.00458875,2.215421918,1.895097683,1.895096101,1.62479476,1.625848766
0.00284458,2.610299082,2.455234172,2.455230562,1.774952002,1.775976907
0.00384321,2.55551987,1.948020828,1.948008271,2.512705112,2.522408406
0.0045319,2.274817762,1.745312539,1.745309778,1.786680507,1.787561159
0.00208374,1.552496451,1.565369718,1.565367378,1.282664701,1.28507782
0.00207288,2.485305806,2.143504338,2.143515458,2.196012979,2.20137625
0.00111052,2.785574882,2.728188879,2.728189777,2.355744999,2.358609075
0.00519459,2.764561546,2.262357355,2.262353507,2.03519132,2.048716067
0.00236019,2.238052076,1.997990688,1.997994682,1.598538215,1.605102862
0.00134081,2.33530276,2.117078323,2.117086324,2.201246388,2.207782421
0.00116868,2.21135873,2.018963395,2.01895937,1.554079636,1.557966214
0.00430469,1.836837394,1.703132419,1.703135738,1.660274316,1.670251952
0.00397548,2.291754713,2.095841469,2.095840454,2.348649045,2.370337269
0.0014809,2.61032107,2.520321698,2.520324264,2.921119074,2.926936878
0.00556106,2.614074636,2.065584846,2.065583304,1.732834837,1.73266967
0.00331749,1.90607811,2.021608718,2.021609877,2.409454666,2.411665593
0.0113937,1.462899404,1.465124301,1.465119444,2.161294904,2.15137722
0.00185876,2.418011319,2.21493891,2.214939267,2.017225008,2.020400774
0.00272539,2.476225364,2.177822048,2.177821514,1.746910031,1.748063684
0.00142815,2.401544264,2.399765413,2.399769403,2.303292095,2.30248403
0.00326845,2.138258549,1.902190007,1.90219353,1.415486054,1.417406776
0.0030309,1.972601725,1.997356471,1.997355395,1.687217686,1.665605805
0.00432333,2.511794488,2.148978493,2.148979238,1.752732693,1.754729717
0.00610272,2.903038141,1.229452337,1.229427765,1.641854499,1.652959987
0.00197603,2.688102869,2.605534577,2.605527432,2.688035831,2.68342179
0.00271016,2.696419525,2.640169218,2.640174475,3.752576416,3.756344764
0.00309705,1.7983904,1.711845204,1.711834558,1.820281569,1.819513592
0.00881392,2.32407834,1.623746832,1.623746849,1.695340843,1.696732745
0.0113892,2.773759299,1.259861059,1.259856815,1.055322178,1.050045345
0.00182527,1.866617133,1.778556171,1.778573437,1.428189397,1.432030129
0.00497111,2.598260192,2.166864358,2.166860101,1.773726328,1.774912574
0.00273804,3.218009927,3.126184776,3.126188848,3.463939407,3.468094856
0.00369748,2.706064651,2.433675539,2.433680984,3.43821359,3.443904104
0.00755208,1.949207994,1.636322289,1.636316014,1.654369487,1.655792112
0.00243097,2.29693191,2.224551715,2.224553561,2.187236431,2.188982493
0.00440344,2.229759104,1.806999621,1.806992352,1.426057704,1.437316096
0.0133742,2.502502808,0.804333627,0.804308779,0.661053137,0.698792151
0.0073076,2.303816575,1.725434753,1.725420814,1.499299759,1.504152054
0.00157561,1.117103257,0.435179785,0.435182555,-0.574380937,-0.574372764
0.00122225,1.227934865,1.296729479,1.296725691,1.210408072,1.213960447
0.00503019,2.420881402,2.407980938,2.407979959,2.203857857,2.214326499
0.00419461,2.214851176,2.178206075,2.178205243,2.764080199,2.787004349
0.00287339,1.253363254,1.456739979,1.456730522,2.291991495,2.271354508
0.026645,1.511866255,0.775332714,0.775332566,1.646263406,1.629916867
0.0021652,3.112777065,2.945816972,2.945820303,2.292362406,2.287653861
0.00166649,2.03676532,1.76122225,1.761222675,2.11335956,2.110772257
0.00228658,1.457781656,0.693427342,0.69343517,1.084218902,1.088481425
0.0158059,2.595574297,1.990707101,1.990698758,1.914971597,1.918710848
0.00820144,2.418160791,0.819528235,0.819536891,0.378353851,0.375840708
0.00429771,3.231786308,2.127315261,2.127282494,0.612216278,0.611485485
0.00502285,2.035678203,1.61992539,1.619922307,1.479411273,1.474943979
0.00450296,1.894576466,1.051432814,1.051427055,1.678922114,1.672147864
0.00158436,1.481959111,1.401848601,1.401850655,1.824775264,1.825452802
0.0131584,2.32512605,1.169139889,1.169146698,1.343539626,1.343309084
0.00256138,2.221150136,2.164699032,2.164700164,2.32709767,2.336924835
0.00155031,1.450593267,1.422935162,1.422952157,1.488934084,1.491041597
0.00243862,2.074399663,1.857292001,1.857300422,1.420860328,1.422602888
0.00176397,2.706217374,2.682389801,2.682395663,2.828971527,2.814027961
0.00274532,2.358334835,2.317850598,2.317851382,2.387356142,2.371470134
0.00186286,1.693776375,1.711980884,1.711999884,1.772037213,1.767885039
0.00820363,2.409059336,1.874541046,1.874537753,1.873374427,1.871883467
0.005664,2.086832149,1.751971402,1.751969548,1.501605928,1.503386116
0.00336882,2.132406998,1.314615092,1.314608322,1.240658996,1.24655938
0.00171243,2.367872142,2.285652723,2.285657921,1.929909291,1.933743081
0.00707482,2.35701325,2.114113706,2.114117628,2.650947993,2.695264644
0.0119738,2.390329258,1.856290506,1.856290438,1.571398315,1.570604768
0.00261114,2.360537869,2.33602574,2.336029609,2.761682111,2.800947833
0.00270752,2.341688984,1.934851908,1.934866047,1.623226082,1.622996417
0.00611977,2.482975954,2.302541071,2.302544394,2.443530625,2.447971091
0.00158022,2.949797289,2.75368733,2.753679057,3.492108132,3.483437283
0.00483234,2.084403787,1.459228019,1.459198822,1.585438525,1.584494403
0.00123055,1.391992479,1.151950382,1.151947362,1.30981935,1.312424014
0.00332686,0.882734283,0.910001143,0.910010656,1.134270148,1.138743833
0.00510229,1.493727507,1.666166897,1.666169915,1.258236062,1.262146431
0.00244658,2.458171835,2.072883492,2.072879109,2.119995857,2.126048645
0.00178489,2.304059422,1.96999286,1.969984267,1.80616995,1.809378597
0.0027678,2.40271401,2.315173292,2.315167573,2.53247023,2.582338886
0.00217368,2.564042162,2.418109963,2.418112295,2.766605783,2.774066855
0.00391687,1.637686517,1.528903046,1.528906172,1.820235114,1.822418929
0.0032236,2.973223923,2.866613485,2.866615348,2.07246697,2.070781698
0.00227275,2.63159097,2.409279885,2.409278449,1.899642024,1.901515504
0.00266658,1.748884896,1.574677621,1.574686276,1.601488895,1.606022156
0.00168991,1.972936994,1.949181456,1.949185549,1.800719419,1.804282165
0.00176183,2.318809519,2.236897868,2.236906975,2.47981523,2.483407316
0.00145156,1.719149634,1.514295681,1.514294768,2.170529299,2.173949343
0.00514571,2.640797056,2.4662018,2.466198985,1.813115742,1.815336242
0.00199619,2.558876961,2.267374849,2.26737599,2.264539643,2.267782471
0.00209071,2.199479735,2.010511016,2.01050837,2.742639051,2.747467544
0.00404114,2.36307752,2.087708573,2.087696333,2.973382879,3.002124508
0.00692347,2.673393559,2.179666564,2.179668477,1.927337757,1.92389554
0.00206326,2.202188521,2.044926292,2.044930471,1.381113742,1.385768955
0.00219709,2.129589155,1.946381182,1.946373564,2.530280253,2.546687678
0.00366713,2.339836483,2.096124302,2.096117298,2.020145352,2.010882933
0.0019567,1.971931114,1.777538802,1.777548864,1.908942157,1.914511611
0.00415514,2.347629112,2.056348021,2.056347666,1.719613728,1.719997616
0.00175444,2.719973938,2.539387343,2.539388871,2.389703826,2.392314678
0.00120373,2.221446734,2.138023474,2.138020968,2.236015633,2.239445475
0.00318212,2.801389323,2.784691869,2.784692615,2.494113333,2.495548633
0.000910689,2.53336111,2.356684385,2.356687368,1.918340497,1.923255071
0.0076236,2.622507137,2.982284305,2.982290043,2.993852252,2.978272097
0.00337064,3.066275426,3.051473202,3.051475316,2.926351415,2.939416896
0.00398663,1.06310196,1.339290161,1.339288558,2.757809578,2.786028313
0.0120897,2.717272966,2.530015059,2.530002207,3.231080273,3.225629489
0.00157308,2.635698874,2.362812115,2.362809492,2.356368983,2.369673285
0.00195889,2.001111414,1.853286881,1.85328119,1.8899155,1.893269144
0.00289192,2.816105883,2.473688915,2.473696682,2.450529129,2.446288356
0.00792134,2.997053413,2.723726109,2.723722943,3.256645159,3.2542964
0.00215065,2.960611085,2.73982234,2.739829432,2.106857947,2.113924023
0.00337307,1.83691375,1.636878072,1.636877019,1.412992062,1.414648499
0.00138794,1.245090008,0.987408193,0.987402334,0.817837339,0.823712846
0.00420426,2.536822175,2.507641286,2.507641188,2.4922348,2.501301151
0.00253521,2.657563051,2.554159581,2.554161055,2.446131755,2.451138389
0.00141652,3.166737633,3.102600722,3.102596615,3.333905035,3.348027251
0.00242563,2.475044776,2.434658466,2.434662132,2.527085414,2.529024236
0.00180539,2.41651445,2.46300172,2.463002753,2.638412533,2.641571306
0.000952131,3.131228117,2.904400459,2.904396345,2.586300209,2.590595373
0.00128296,2.827587947,2.814841425,2.814840276,3.116521569,3.122042247
0.00172754,2.623022422,2.320020953,2.320014827,2.990060683,3.000029258
0.00423944,2.423820878,2.130809505,2.130810655,2.061141183,2.062522426
0.00275588,3.151536094,2.991940839,2.991938085,2.607354411,2.606574821
0.00120943,2.005639383,1.629483177,1.629474955,1.028788931,1.033725156
0.00242776,3.126481276,2.851482037,2.851482243,2.199562695,2.201670467
0.00183884,2.830302058,2.790451571,2.790452917,2.674303163,2.677793227
0.00338026,2.593972663,2.18742855,2.187432472,2.048415246,2.057601437
0.00582871,1.624418321,0.81830998,0.818302493,0.936096785,0.938055005
0.00169098,2.197215824,2.178786203,2.178785766,2.642436813,2.648674649
0.0044211,2.141907327,1.989442406,1.989428742,1.924189485,1.966931285
0.00371042,2.395078438,2.080008834,2.080005398,2.034591795,2.036977102
0.00262516,1.382770214,1.042261962,1.042258626,1.255810319,1.258249148
0.00306794,2.320320658,2.120835325,2.120838618,2.095672739,2.099356788
0.00507463,3.103277595,2.292813229,2.292823913,2.157123194,2.157543306
0.00663324,2.731174635,2.443924231,2.443930183,2.602549933,2.613690709
0.0037572,2.881578334,2.637649844,2.637647795,2.041020093,2.042855817
0.0230439,1.954765256,0.636562169,0.636562708,0.789395358,0.783258489
0.00316252,3.010525039,2.80000861,2.800005185,2.248388259,2.252293516
0.00121508,3.312984681,3.332651368,3.332653962,3.628493004,3.620638943
0.00403715,2.339196386,2.078347993,2.07834874,1.796286097,1.796820778
0.00149636,2.215493309,2.167600764,2.167602816,2.409676673,2.411324277
0.00436849,2.641338528,2.358615007,2.358621933,2.26269799,2.257400372
0.00208304,1.491480735,1.411111225,1.411110275,1.612299095,1.614906016
0.00213995,2.684860458,2.439908182,2.43991552,2.668814274,2.671825185
0.00103149,1.507636054,0.95523827,0.95522346,0.77491776,0.785951021
0.00622236,2.064808156,1.547753749,1.547749731,1.695262143,1.694980799
0.00255957,2.380495316,2.297797177,2.297800233,1.674197122,1.665720039
0.00281931,2.886030037,2.460049936,2.460048459,2.122010731,2.124549244
0.00248272,2.215527601,1.990070558,1.99007266,1.788750201,1.789062678
0.00205682,1.390804462,1.265962915,1.265958658,1.202498782,1.204406857
0.00301477,2.560852619,2.364095595,2.364097394,2.26313976,2.268334941
0.00117962,2.279110027,2.207582905,2.207578038,1.750886064,1.754123391
0.00594981,2.745376762,2.480514277,2.48050935,2.201287163,2.199151754
0.00165811,2.57020705,1.987639515,1.987655832,1.174280235,1.174662622
0.00306036,2.699038329,2.437379798,2.437388775,2.222992148,2.221318269
0.0180691,2.629156696,1.508710047,1.508698867,2.137528754,2.119277955
0.00226027,2.793560767,2.486447963,2.486459368,2.743934644,2.753241244
0.00204943,1.364863528,1.344472854,1.344472674,1.444142807,1.450311395
0.00326806,2.989053473,2.69108684,2.69108341,2.442116016,2.445431154
0.00146944,0.981091488,0.948896412,0.948895029,1.152163145,1.154163392
0.00109335,0.743931385,0.693437426,0.693438676,1.196305609,1.202714109
0.0213799,2.152149704,0.530809278,0.53078913,0.458611112,0.435151096
0.00441414,2.335998888,2.210556909,2.210548467,3.018873039,3.047652488
0.0027454,2.531696594,2.326050124,2.326041509,2.534651298,2.544005692
0.0027588,2.15321184,1.872723769,1.87273394,2.158179067,2.161062475
0.0046524,2.074790479,1.655241493,1.655252274,1.733778587,1.736227781
0.00323023,1.340610852,0.915307936,0.915307086,0.43483814,0.448554285
0.00135095,2.023570775,1.680371133,1.680366262,1.170155598,1.172503629
0.00874597,2.597581113,2.172786064,2.172799986,1.970315331,1.968402157
0.00209796,1.4707734,1.128891626,1.128905569,1.384571922,1.396595747
0.00178311,3.053483235,2.978395195,2.978391384,3.500469351,3.496409943
0.00418266,3.018298303,2.790732565,2.790724364,2.703107104,2.709539257
0.00966502,2.976438269,2.412854972,2.412852899,2.191048113,2.19273212
0.0015881,2.613314403,2.169848641,2.169849369,1.800444032,1.80097802
0.00247229,2.486610353,2.396415419,2.396413863,2.582321854,2.563992731
0.00176437,2.568235243,2.435964442,2.435964313,2.118639167,2.122867584
0.0026856,2.205594008,1.93407667,1.934085047,1.858069614,1.854837171
0.0129827,2.538041935,2.097935616,2.09794116,2.131660813,2.138879805
0.00451374,1.602878571,1.327936588,1.327940452,2.154966517,2.162861317
0.00465279,1.603492798,1.295289382,1.295287714,2.062562147,2.057233204
0.00603088,2.666275749,2.034040984,2.034036737,2.007766678,2.004668617
0.00160774,2.54142431,1.908520731,1.908514146,1.513111793,1.527736889
0.00599732,2.3035685,1.822425864,1.822423848,1.974707866,1.981311613
0.00383619,2.349951947,2.218200482,2.218210144,2.227284625,2.233768249
0.00473972,2.743537063,2.408958063,2.408956327,2.592328185,2.591769774
0.00380957,2.308042471,2.162947838,2.16295249,2.226998346,2.228678047
0.0331784,1.846369491,0.873062992,0.873057145,1.396211008,1.38886678
0.00220948,3.187450503,2.990338144,2.990329723,2.651626435,2.655411468
0.00227268,2.309174038,1.880236012,1.880237793,1.649253189,1.656036717
0.00243551,2.452595909,2.217350723,2.217338201,1.785170794,1.790762679
0.0119174,2.286851341,1.766799219,1.766789329,2.399779847,2.424765749
0.0067648,2.253172918,1.63029039,1.630280592,1.572110982,1.578983269
0.00399737,2.311211623,2.278042874,2.278039927,2.066724693,2.080616997
0.00704774,2.243020789,2.094452277,2.094449429,2.0580465,2.064076605
0.00210492,2.546421226,2.507738279,2.507729968,2.350499427,2.357372591
0.00263799,1.315831018,0.969189137,0.969196738,1.1946395,1.201685334
0.00556852,2.197155593,1.813123378,1.813118768,1.794434719,1.798551382
0.00258145,2.465884868,2.341449833,2.341448376,2.199968431,2.202248276
0.00161841,1.372770073,1.534268289,1.534271147,1.754967097,1.75834894
0.00687451,3.341798312,3.18723867,3.18723831,3.321522055,3.318064553
0.00168578,3.190509348,3.009706549,3.009705207,3.151167581,3.151810261
0.00322082,2.349899009,2.232048401,2.232053142,2.763349569,2.780070921
0.00298434,3.060512827,3.067377896,3.067381916,3.037343103,3.03543501
0.00226521,2.417362402,2.14518807,2.145191787,2.005901269,2.018808027
0.00221573,2.53522258,2.470725334,2.470723642,3.062535896,3.063837764
0.00557978,2.849175078,2.456089566,2.456083517,2.240804585,2.247542299
0.00228875,2.594539099,2.258840095,2.258856976,2.599335851,2.588471078
0.00338036,1.771283659,1.703959376,1.703953363,1.86432128,1.868398432
0.00515817,1.618719175,1.128263103,1.128246892,0.899887397,0.846339057
0.00114166,3.52520096,3.433281638,3.433276664,4.071516605,4.054236601
0.0309912,2.519528113,1.484487355,1.484473941,1.704295198,1.689586471
0.00327534,2.633173907,2.241397271,2.241397974,3.007976507,3.002920502
0.0103031,2.547558573,2.081525751,2.081522207,1.779151451,1.780178268
0.00234565,2.105714886,1.93062481,1.93063297,1.542586833,1.542172223
0.00279019,1.365037528,1.322809976,1.322797175,1.127857966,1.124728497
0.00644034,1.227391274,1.09828511,1.098283314,0.898414356,0.898552293
0.00130886,1.734715693,1.687665248,1.687667005,1.438870483,1.445683686
0.00261398,2.847974557,2.781171999,2.781173635,2.243359079,2.244904222
0.00536582,2.783869904,2.42908814,2.429085311,1.963362183,1.961006542
0.00148598,2.712464086,2.638499444,2.638496266,2.037440814,2.040406268
0.00410908,2.332416654,2.139095536,2.139094982,2.251799532,2.272883136
0.0110522,3.260071342,1.73560867,1.735596749,1.27047829,1.275804266
0.00175141,1.861585829,1.675561159,1.675555938,1.50269272,1.503944484
0.00377011,2.953471224,2.228129656,2.228110447,1.734389685,1.747224728
0.00266564,1.733689301,1.512725808,1.512727339,1.536829551,1.538600942
0.0283652,2.654351018,1.535951357,1.535944107,2.017190588,2.006145135
0.00412044,0.953447241,0.598223559,0.598213394,0.641492229,0.633904664
0.00186408,1.862551696,1.670700018,1.670688892,1.583909758,1.586338701
0.00158597,1.673542028,1.539263313,1.539266655,1.865457585,1.873194203
0.00287552,1.81157183,1.758363353,1.758359916,1.785732996,1.789537825
0.00192032,1.830759819,1.614708038,1.614710393,1.380276387,1.388866236
0.00395468,2.895476991,2.568223528,2.568221576,1.941310821,1.940715478
0.00574317,2.64061057,2.476496507,2.476484744,2.566209332,2.564944297
0.0104284,2.643980443,1.866273363,1.86627623,2.028658969,2.032288255
0.00283576,1.898076817,1.622248485,1.622253373,2.239440006,2.251161478
0.00132859,2.355501339,2.102589948,2.102586704,2.094993063,2.100665013
0.00510417,2.21013967,1.742097663,1.742090752,2.029184187,2.037501957
0.00227137,2.415766516,2.288679906,2.288660178,2.574086515,2.593071634
0.00428739,1.826117378,1.828932287,1.828936235,2.054813375,2.055197161
0.0794658,4.246222728,0.759950161,3.338500065,0.962078073,3.786424327
0.030514,3.575802071,2.849381623,3.853487745,2.622586187,3.241099379
0.081458,4.109507552,0.410714333,3.01814527,1.549996216,4.456062045
0.11917,4.885553533,0.139848877,3.373474913,0.446370806,3.370369037
0.0328123,3.697466596,3.26397836,3.532228567,4.030944643,4.539713879
0.031552,3.651492799,1.76954328,2.812254213,2.451745854,3.68186864
0.0361717,4.030839279,2.732125653,3.195672989,3.027064849,3.885595733
0.0332083,2.026468517,1.401506595,1.714762582,2.082354207,2.281545785
0.0304196,4.143514324,2.102920242,3.013045687,2.276082056,2.761022131
0.0981684,4.101607024,0.195072439,2.675130999,0.761750652,3.798495206
0.0613161,3.370050033,0.815810373,2.486402501,1.859150087,3.437650934
0.0600298,4.366737837,1.524108955,3.337443885,2.329651983,4.121583844
0.0334807,3.440622502,1.747112499,2.213807263,2.353131891,2.569715824
0.0341602,4.022411514,2.928090165,3.65615759,3.727671786,4.648114206
0.0206334,1.106286331,0.968616957,1.000272625,0.996756814,1.328102222
0.0441404,3.546954244,1.747166508,2.760127344,2.254082221,3.316902738
0.0513346,3.715770085,0.980135744,2.537867834,2.05584753,3.310589204
0.136663,3.529494633,-1.446742433,2.781782681,-0.613886164,4.343493008
0.0430987,3.46749977,1.264357329,2.869347511,2.167701277,3.657323544
0.0254708,2.863680114,1.035359798,1.262591835,1.409741438,1.425821598
0.0701938,3.653143322,0.357419091,2.145671162,1.049262963,2.737660154
3.66782,4.598049792,-4.298844816,-0.61788675,-4.094638506,1.526543126
0.0384022,3.681996275,2.521701794,3.117030872,2.664481568,3.411625312
0.0642082,4.386256039,-0.322989265,2.937593118,1.082552808,3.78819569
0.0313344,3.437614202,3.0982234,3.590888318,3.797546663,4.361284174
0.0417354,3.378155699,1.982243307,2.941784461,3.148530753,3.997817662
0.118002,3.521111952,-0.565274749,2.216243168,0.511553913,3.633985473
0.0476757,4.377596957,1.877291699,3.969126556,3.064815103,4.36454785
0.0731316,4.74312614,1.301619611,3.494494527,1.603791569,3.907629095
0.0600855,2.825593925,0.813366231,2.176392916,1.069202099,2.514381512
0.0160253,3.629491023,2.848853128,2.848853492,2.831843513,2.847241538
0.148873,4.056042953,-2.169474721,1.437167297,-0.449862636,3.292394278
0.0385194,4.033472038,2.548289829,3.217208706,2.867332927,3.499090899
0.0266064,0.976308221,0.6581717,0.920242316,1.616397215,1.906164505
0.0394564,3.76101391,2.256088987,3.392167647,3.12798331,3.953394429
0.0779045,3.590923614,1.198670009,3.451150939,1.714698328,3.880434967
0.278463,4.838672639,-2.789737376,1.326477051,-1.772510635,3.264894348
0.0924691,4.065180709,-0.528007954,3.319000822,0.985010294,3.058115566
0.0386949,3.970975373,2.313824974,3.289283438,2.808485205,3.585409967
0.0394587,0.98978827,-0.420569318,0.482145922,1.062876347,1.722837173
0.0394359,1.674177202,1.253895309,1.608978421,2.056361927,2.624896554
0.0620012,3.82660958,0.820522383,1.329262674,1.462850171,1.729243199
0.0340793,3.404725884,2.737876494,3.322499204,2.361982544,2.836320496
0.102467,3.971764808,0.031776012,2.433119866,0.640944415,3.77184102
0.0187948,3.34215244,1.986193927,2.008980393,1.712777297,1.900408686
0.0514989,3.769775306,1.523784675,3.422462798,2.506754335,4.159575499
0.145762,3.680440853,-0.518807052,2.82179536,-0.603195443,3.272442734
0.0320362,2.51307617,1.663492927,2.283368058,2.971876774,3.133771117
0.049134,3.536640132,0.876814079,2.400483905,1.503817483,2.993879154
0.0298758,3.381733612,1.723419889,2.599057277,1.993653372,2.60848321
0.0464799,3.865212298,1.604838323,3.406613968,1.781622442,4.566165699
0.073932,3.844894679,0.365941463,3.451064296,1.084860169,4.390206931
0.0362753,2.291309317,1.985835409,2.445346156,2.013408127,3.184352173
0.02003,3.050349942,1.849477166,1.881560334,1.390299851,1.667215304
0.0145402,2.715005785,2.265491639,2.265479501,2.129298325,2.175954006
0.340738,4.962624746,-2.684065664,1.190083629,-2.188279862,2.68413487
0.0437424,3.627813614,1.705335644,2.889816423,2.324979404,3.351122037
0.0925773,4.642550503,-0.128285522,3.287119006,0.441010228,3.313413173
0.0272917,3.632732017,3.097375992,3.461523676,3.287836062,3.635367658
0.105649,3.865670867,-1.387019205,1.691777248,-0.174066667,2.64278736
0.0332798,3.657779793,2.143088937,2.913628861,2.54089854,3.234286177
0.0400311,3.314442751,1.561058843,2.179607716,1.894189228,2.497721743
0.0210477,1.449244513,1.132249121,1.116814809,1.133534508,1.400134992
0.0540832,3.594501104,1.319043616,2.512041254,1.595550897,2.763381405
0.0234751,4.076981715,2.462952589,2.697711595,3.225854595,3.331404255
0.0591219,3.546599034,1.534242321,2.897281544,1.964163963,3.911714488
0.416553,5.257582197,-3.046820859,0.503386391,-3.720844729,2.058991018
0.354239,4.716653409,-2.990350386,0.641105819,-3.259590867,2.147868903
0.0739255,4.293990614,0.657655225,2.811338843,1.534918735,3.543626879
0.0213693,3.81604905,2.296175457,2.579075138,2.429510008,3.138106724
0.0205789,3.029420076,2.37454395,2.377864173,1.794700083,2.458230976
0.0276393,3.237159717,1.003353854,1.220232892,1.571127506,2.05426402
0.0177082,1.269150479,0.587752063,0.587748633,0.518300745,0.774800088
0.0293265,4.219503524,2.35095613,2.803607076,2.638446982,2.665851375
0.0762016,4.117635954,0.528730152,2.32997719,1.492604745,2.847780719
0.0521272,2.985555177,0.45366219,1.58198635,1.473589062,3.085206432
0.027615,3.586021892,1.684087374,1.878745692,1.842367496,2.690891636
0.0105282,0.387621316,-0.783300044,-0.783303989,-0.620964534,-0.634271653
1.0595,5.122879883,-4.286893285,0.008942497,-4.246671825,1.686209085
0.0908295,3.588925885,0.468694687,2.436703879,0.647495569,3.16773938
0.0433439,4.431491565,0.855924365,3.038170252,2.102855161,2.834936502
0.0173267,3.024254341,2.634994403,2.662986781,2.453016981,2.549186614
0.0140115,1.662357873,1.545023738,1.545024828,1.233106858,1.353693949
0.136616,4.742212739,-1.123808717,2.2397403,-0.99127995,3.311093855
0.0216107,3.227816974,1.913639662,2.107689539,1.819678506,2.183559035
0.0233636,3.068417347,1.858232331,2.097942541,1.572243827,1.984570628
0.00622495,0.119569793,-0.767729767,-0.767730795,-0.601307748,-0.617484881
0.0501718,2.33222303,1.315680178,2.174415324,1.778086282,3.867072739
0.0246593,3.70817063,2.892148282,3.185364299,2.60263492,3.114327866
0.0277692,3.60731702,2.104172051,2.755013661,2.507795439,3.343928371
0.224922,4.475153439,-2.417357106,1.533132686,-2.872650743,2.656164399
0.014937,3.443086935,2.10375873,2.13566927,1.805299604,2.022171462
0.122398,3.847045068,0.774633808,2.660296358,0.90584025,3.378189466
0.0188865,3.388842158,2.963375161,2.964761408,3.052937231,3.179024072
0.0895745,4.216818473,-0.289879827,2.63729536,0.294820613,3.36980289
0.016715,1.460694463,1.025883639,1.025700738,0.712534761,0.906976433
0.0319076,2.777130078,0.780316864,1.1263589,0.915460791,1.4917982
0.0398409,3.884663565,2.20586599,2.693153286,2.627493202,3.446960919
0.0288214,4.17593287,3.229189291,3.999600105,4.146363155,4.545915516
0.0283073,2.952859446,1.730767498,1.897689365,2.152337134,2.276953135
0.092273,4.832732279,-0.391228509,2.789850934,0.53081234,3.413989848
0.0551519,3.767471716,1.119392791,2.664788702,1.483969583,3.194322161
0.0471287,3.52392678,0.246437225,1.825682992,1.541814048,2.846793052
0.0145682,2.312680061,1.42567304,1.425671583,1.142036696,1.203501981
0.0146429,1.001840236,0.58255019,0.58254713,0.998168867,1.048401359
0.0291728,3.095980282,1.112983202,1.302417621,1.645926886,1.886010625
0.0290897,3.738174848,2.897957662,3.383706891,2.492263085,3.123252166
0.047927,3.557251207,1.272581443,2.3204958,1.542988314,2.925349924
0.0661946,3.857453208,0.11205896,2.367940605,0.133175725,4.101203529
0.0266062,4.214021593,3.099680748,3.445694622,2.56833203,3.350067255
0.0585232,4.680565294,1.09149298,3.112567036,1.818113434,3.615429807
0.0770436,4.238830462,0.749581175,2.667947904,1.782570165,3.772160147
0.022519,2.319090477,0.526848281,0.668283235,0.782058494,0.971630337
0.0240296,1.104424557,0.89535578,1.027628723,0.683220976,1.128337131
